Run key soldier,Id,Name,Rank,Salary,Run key Weapon,Regular Or permanent,Recruitment date,Release date 
18451,218706888,Esther Floyd,Rav samal,6569,5340,Regular,1994-09-05,1997-06-01
18452,125167244,Lisa Schippers,Rav samal,2029,2806,permanent,2005-02-20,2007-11-17
18453,289108582,Ray Ricketts,Rav seren,3690,4923,Regular,1990-06-10,1993-03-06
18454,258189412,Frank Romero,Rav samal rishon,7005,227,permanent,2009-05-15,2012-02-09
18455,168640666,Matthew Scaglione,Rav samal,3239,675,permanent,2003-11-13,2006-08-09
18456,209679981,Dennis Kim,Rav samal rishon,9888,19754,Regular,1995-08-21,1998-05-17
18457,158740916,Allison Reliford,Samal,8701,290,Regular,2003-11-09,2006-08-05
18458,219962860,Timothy Knighten,Rav turai,5286,11234,Regular,1994-02-17,1996-11-13
18459,280349101,Jack Cavazos,Seren,3370,15533,Regular,1995-03-12,1997-12-06
18460,202201728,Keith Hays,Rav samal rishon,6526,1572,permanent,2017-05-05,2020-01-30
18461,170083786,Ryan Barber,Rav samal,8123,15082,permanent,1997-02-08,1999-11-05
18462,95366916,Clifford Juarez,Rav samal rishon,5120,17099,Regular,1999-02-18,2001-11-14
18463,153986007,Howard Kirchner,Seren,5503,8689,permanent,2004-05-13,2007-02-07
18464,83494401,James Freeman,Turai,2651,16779,permanent,2015-05-24,2018-02-17
18465,133411909,Richard Floyd,Rav samal,9586,2233,permanent,2016-06-15,2019-03-12
18466,238379723,Richard Cammarata,Rav samal rishon,3758,16719,permanent,2011-06-04,2014-02-28
18467,194731546,James Dixon,Rav turai,2924,9206,permanent,2000-10-04,2003-07-01
18468,19714823,Bill Rowland,Aluf mishne,6413,17164,permanent,2012-10-14,2015-07-11
18469,199510205,Carolyn Lewis,Rav samal,7938,15891,permanent,1999-03-28,2001-12-22
18470,269520636,Shawn Johnson,Samal,3398,11996,permanent,2001-11-19,2004-08-15
18471,155720137,John Buff,Sgan aluf,8245,17445,Regular,1991-12-01,1994-08-27
18472,160927795,Ron Ortiz,Rav turai,4403,7468,Regular,2001-08-21,2004-05-17
18473,89904240,John Marrow,Turai,4497,18745,Regular,1993-07-26,1996-04-21
18474,9041258,Winnie Riojas,Tat aluf,8690,19309,permanent,2000-01-23,2002-10-19
18475,166358970,Alexander Harris,Aluf mishne,3654,13940,permanent,2012-12-07,2015-09-03
18476,71449954,William Cummings,Seren,2869,13981,permanent,2010-12-04,2013-08-30
18477,202895955,Donnie Tran,Rav samal rishon,6869,18717,Regular,2009-07-23,2012-04-18
18478,23442234,Robert Coll,Samal,8937,7584,permanent,2001-08-14,2004-05-10
18479,293730924,Tyrone Grubaugh,Tat aluf,2058,19080,Regular,1993-02-10,1995-11-07
18480,96983059,Leslie Goode,Seren,4754,5128,Regular,2015-08-08,2018-05-04
18481,184298935,Rae Lopez,Rav samal rishon,6296,16962,Regular,2000-07-23,2003-04-19
18482,204076756,Mary Switzer,Rav samal rishon,4539,2256,permanent,2011-06-12,2014-03-08
18483,87395429,Helen Bell,Samal,2301,11508,permanent,2014-06-15,2017-03-11
18484,167328743,Megan Gonzales,Turai,8428,54,Regular,2017-01-03,2019-09-30
18485,4246773,James Washington,Rav turai,6694,8938,Regular,1999-02-26,2001-11-22
18486,87377103,Kenneth Magee,Rav samal rishon,4998,19402,permanent,2010-01-17,2012-10-13
18487,245918294,Joann Theiss,Samal,7529,8925,permanent,1993-04-21,1996-01-16
18488,37136351,Carly Smith,Rav seren,3400,11960,permanent,1991-02-03,1993-10-30
18489,75258138,Carol Mcclellan,Seren,9815,12282,permanent,1992-07-02,1995-03-29
18490,87751695,Edwin Occhuizzo,Rav samal rishon,9808,3032,Regular,2014-10-08,2017-07-04
18491,207671477,Clinton Sanchez,Samal,2000,4794,permanent,1997-09-26,2000-06-22
18492,90299492,Joseph Tice,Rav turai,7072,4962,permanent,2005-11-29,2008-08-25
18493,98930281,George Banks,Rav seren,7879,17564,permanent,1995-05-12,1998-02-05
18494,80005192,Rubin Parnell,Rav turai,5170,14322,permanent,2011-04-22,2014-01-16
18495,138819116,Steven Jolly,Rav turai,5893,2661,permanent,2016-11-08,2019-08-05
18496,6114483,May Paul,Rav samal rishon,2759,10181,permanent,2006-08-28,2009-05-24
18497,77183839,Judith Donald,Rav samal rishon,3378,18661,permanent,2009-08-19,2012-05-15
18498,80471216,Inga Llamas,Sgan aluf,8649,15303,Regular,2004-08-06,2007-05-03
18499,198696386,Vickie Sanders,Rav turai,7117,6432,permanent,1996-04-03,1998-12-29
18500,111759756,Anna Rhodes,Seren,3464,16626,Regular,2013-10-11,2016-07-07
18501,259225639,Sharlene Halverson,Samal,7974,13121,permanent,2003-09-15,2006-06-11
18502,61253764,Daniel Barnes,Rav samal rishon,7502,13103,Regular,1995-08-18,1998-05-14
18503,232301881,Elizabeth Mcconnell,Rav samal rishon,5090,15147,permanent,2011-09-26,2014-06-22
18504,28848951,Hiram King,Rav samal,9907,1264,permanent,1999-10-25,2002-07-21
18505,247972638,Mary Graham,Samal,2737,1068,permanent,1990-09-28,1993-06-24
18506,147378808,Virginia Harper,Seren,8377,11752,permanent,1997-01-24,1999-10-21
18507,28463776,Preston Gentry,Turai,2860,12538,permanent,2018-06-22,2021-03-18
18508,204049412,Odessa Lagrone,Seren,9515,14948,permanent,1998-02-17,2000-11-13
18509,244512235,Rosemary Stewart,Rav samal,4003,5077,permanent,1992-05-08,1995-02-02
18510,56042075,Ronald Hagan,Rav samal rishon,4783,6436,permanent,2005-01-18,2007-10-15
18511,240397774,Bertha Porter,Seren,4131,12485,Regular,2017-10-04,2020-06-30
18512,83403951,Bonnie Rose,Samal,7257,16635,Regular,1991-06-14,1994-03-10
18513,165243603,Roxanne Peck,Sgan aluf,6345,14799,Regular,1992-07-27,1995-04-23
18514,93392529,Thomas Washington,Turai,9110,1794,Regular,2016-11-06,2019-08-03
18515,90722267,David Staton,Turai,6034,4774,permanent,1998-12-12,2001-09-07
18516,271842694,Solange Ericson,Rav seren,6763,7594,Regular,2004-09-20,2007-06-17
18517,284255302,Clinton Bernard,Rav seren,2832,12072,permanent,2000-08-30,2003-05-27
18518,101214732,Dale Clopper,Rav turai,6495,5674,Regular,1994-12-20,1997-09-15
18519,105651481,Chad Kirschenbaum,Seren,6076,14905,Regular,1996-04-11,1999-01-06
18520,190042284,Oscar Taylor,Sgan aluf,7954,19048,Regular,2014-05-21,2017-02-14
18521,286073157,Jo Jimenez,Turai,1838,11869,Regular,2008-01-02,2010-09-28
18522,162152944,Margaret Graddy,Rav samal rishon,9950,8176,Regular,2001-09-28,2004-06-24
18523,28724111,Julie Couchman,Sgan aluf,5581,6528,permanent,1993-01-10,1995-10-07
18524,191130942,Brooke Gaucin,Turai,5734,14252,permanent,2015-01-24,2017-10-20
18525,283712742,Bridget Gamble,Samal,3197,3378,Regular,2018-07-20,2021-04-15
18526,298565196,Juan Yee,Rav samal,5270,15147,Regular,2012-03-14,2014-12-09
18527,58235043,Ronda Frazier,Rav samal,9123,15617,permanent,2014-11-06,2017-08-02
18528,148224404,Paul Alvardo,Turai,8344,2187,Regular,2018-06-26,2021-03-22
18529,152012510,Jarred Searson,Turai,6166,11624,Regular,1993-09-09,1996-06-05
18530,140365845,Sara Adams,Rav samal rishon,2244,10202,permanent,2015-03-08,2017-12-02
18531,14172598,Bruce Litton,Aluf mishne,7959,1705,Regular,2014-01-07,2016-10-03
18532,177418013,Zachary Anderson,Samal,8056,17569,permanent,1990-12-25,1993-09-20
18533,32934835,Thomas Brown,Samal,6228,1756,permanent,2004-08-12,2007-05-09
18534,94429708,Carol Conner,Rav samal rishon,3058,9401,permanent,2011-07-30,2014-04-25
18535,201045114,Hazel Baker,Samal,4886,1028,permanent,2011-12-15,2014-09-10
18536,296005008,Michael Alton,Turai,6137,15285,Regular,2015-12-18,2018-09-13
18537,68725157,Maureen Bryant,Seren,2833,2855,Regular,1997-11-12,2000-08-08
18538,246135049,Stacy Bush,Rav turai,6523,12179,Regular,2009-01-02,2011-09-29
18539,24120215,Bradley Lory,Rav samal rishon,2044,13493,permanent,2011-04-11,2014-01-05
18540,242903612,Vincent Fishman,Samal,5484,6309,permanent,1997-11-06,2000-08-02
18541,106436216,Jane Ayala,Samal,6440,7817,permanent,1990-03-11,1992-12-05
18542,290285306,Shirley Gillard,Turai,2294,1899,Regular,1993-09-29,1996-06-25
18543,228543000,Ricky Peck,Samal,2135,2822,permanent,2005-06-24,2008-03-20
18544,202657804,Becky Kiser,Rav samal,6236,6416,permanent,1996-09-07,1999-06-04
18545,181014724,Lula Laughlin,Seren,5856,5091,permanent,2000-06-09,2003-03-06
18546,161653689,Migdalia Andres,Rav turai,7102,984,Regular,1997-12-18,2000-09-13
18547,44523678,Patricia Banks,Aluf mishne,5075,12339,permanent,1996-08-29,1999-05-26
18548,75552159,Kathleen Baisley,Samal,5547,17208,Regular,2012-07-04,2015-03-31
18549,18806679,Casey Bowdry,Turai,2445,7805,permanent,2005-12-06,2008-09-01
18550,286821293,Timothy Carlton,Rav turai,1837,15420,permanent,2018-12-15,2021-09-10
18551,108406038,Brent Murphy,Sgan aluf,7908,14754,Regular,2010-10-29,2013-07-25
18552,160077496,Anna Cutting,Rav samal,3229,3442,permanent,2017-10-29,2020-07-25
18553,102595834,Stephen Williams,Rav samal,4301,18958,Regular,1992-03-23,1994-12-18
18554,144712709,Keith Cruz,Turai,4124,306,Regular,1996-03-03,1998-11-28
18555,215788154,Larry Fosmire,Sgan aluf,5541,2398,permanent,2014-06-12,2017-03-08
18556,297777628,Sharee Orozco,Rav samal rishon,2401,18607,Regular,2007-04-09,2010-01-03
18557,152343403,Leroy Thompson,Aluf,7907,11541,permanent,1991-03-13,1993-12-07
18558,116657252,John Franco,Rav turai,2791,18783,permanent,1992-02-27,1994-11-23
18559,275254768,Paul Hardin,Aluf,9858,9909,permanent,2005-10-30,2008-07-26
18560,52563794,David Lambe,Rav turai,8719,11853,Regular,2013-09-14,2016-06-10
18561,283516978,Tony Tudor,Rav samal,1960,4438,permanent,2014-01-14,2016-10-10
18562,235673389,Kathryn Hart,Tat aluf,2025,1959,Regular,2016-08-07,2019-05-04
18563,99314164,Jesus Kloster,Rav samal rishon,9754,2948,permanent,2009-10-11,2012-07-07
18564,158236662,Jake Stark,Samal,8847,12086,Regular,2005-07-22,2008-04-17
18565,4324476,Patricia Furth,Samal,5331,6965,Regular,1997-01-03,1999-09-30
18566,248110096,Bill Dolce,Rav samal,2386,8240,Regular,1990-04-22,1993-01-16
18567,106611129,Harold Baier,Samal,7271,1915,Regular,1996-05-13,1999-02-07
18568,267656516,Ramona Magnuson,Aluf mishne,5331,5576,Regular,2008-12-12,2011-09-08
18569,116716099,William Gonzalez,Sgan aluf,5024,7802,Regular,2007-07-01,2010-03-27
18570,204516798,Gary Geralds,Aluf,7872,16650,Regular,2012-12-25,2015-09-21
18571,244609551,Hillary Wright,Rav samal rishon,4295,3366,Regular,1995-02-26,1997-11-22
18572,144630580,Barbara Ulcena,Rav turai,6431,12334,Regular,2017-04-02,2019-12-28
18573,241079421,Patrick Googe,Samal,8980,4095,permanent,2017-12-21,2020-09-16
18574,279323726,Billy Biancardi,Seren,4703,9470,Regular,1990-10-28,1993-07-24
18575,14737255,Brian Hutchins,Rav turai,8110,8985,permanent,2004-07-11,2007-04-07
18576,155416510,Leona Cadena,Samal,1825,3037,permanent,2012-07-29,2015-04-25
18577,18028435,Douglas Bender,Rav samal,6523,2008,permanent,2005-03-06,2007-12-01
18578,194658184,Lisa Knott,Sgan aluf,4418,5402,permanent,2011-01-04,2013-09-30
18579,150154696,Keitha Perry,Seren,4964,10254,permanent,1993-04-22,1996-01-17
18580,139147165,Jewel Jones,Rav samal,9272,16277,Regular,2000-10-22,2003-07-19
18581,253323359,Michelle Reeves,Turai,3320,16865,permanent,2004-10-19,2007-07-16
18582,287727850,Robert Gonzalez,Rav samal rishon,3082,18838,Regular,1994-06-14,1997-03-10
18583,64251537,Tyrone Middleton,Rav turai,2922,817,permanent,2007-09-09,2010-06-05
18584,63270724,Mark Smith,Rav samal rishon,9987,11476,permanent,1997-10-29,2000-07-25
18585,14153729,Jesse Yoo,Seren,6836,16122,permanent,1992-11-28,1995-08-25
18586,176814333,Michael Wang,Samal,3336,14708,Regular,2009-05-12,2012-02-06
18587,77856743,Eugene Moyer,Seren,9874,1924,permanent,2001-05-11,2004-02-05
18588,226645233,Beverly Kelly,Aluf,7031,15740,permanent,1996-04-21,1999-01-16
18589,177421580,Michael Barry,Turai,5620,18126,permanent,2008-01-30,2010-10-26
18590,35234339,Janet Regan,Sgan aluf,9760,10597,permanent,2013-10-04,2016-06-30
18591,255330496,Janet Ota,Rav turai,1859,594,Regular,1994-06-24,1997-03-20
18592,161143609,Elsa Pecanty,Rav samal rishon,5984,3428,Regular,1995-06-03,1998-02-27
18593,197898521,Judith Shafer,Rav samal rishon,1826,458,permanent,1994-06-21,1997-03-17
18594,202051198,Rebecca Leising,Turai,6618,16181,permanent,1993-10-01,1996-06-27
18595,83630154,Gregory Curley,Samal,1967,5261,Regular,2000-01-17,2002-10-13
18596,26898751,Eleanor Simons,Sgan aluf,4850,18749,Regular,2010-06-23,2013-03-19
18597,204643043,Christopher Davis,Seren,1807,6539,permanent,2013-07-08,2016-04-03
18598,143919143,Jeanne Welborn,Samal,7423,9314,permanent,1992-10-04,1995-07-01
18599,9474356,Barbara Mccune,Rav turai,9818,16926,Regular,1992-12-15,1995-09-11
18600,153517990,James Graban,Rav samal,1551,15893,permanent,2001-03-30,2003-12-25
18601,284120082,Bessie Kelly,Rav samal,7353,13471,Regular,1999-07-29,2002-04-24
18602,42855735,Jessica White,Rav samal rishon,6813,6250,Regular,1997-02-22,1999-11-19
18603,249731376,Deborah Melanson,Turai,2433,14425,permanent,2012-05-22,2015-02-16
18604,202426532,Tammy Lindsay,Turai,9967,1467,Regular,1999-01-15,2001-10-11
18605,189518875,Guadalupe Engles,Rav samal rishon,5050,15730,permanent,2003-02-16,2005-11-12
18606,12204173,Louie Pack,Seren,8857,6829,permanent,2012-12-06,2015-09-02
18607,117014570,Jessica Burchett,Turai,5038,16113,Regular,2008-01-22,2010-10-18
18608,266043263,Helen Goodwin,Rav samal,5783,12554,Regular,2005-04-05,2007-12-31
18609,53744631,Raymond Fleming,Seren,7002,306,permanent,1999-11-19,2002-08-15
18610,36653661,Samantha Michaelson,Turai,2271,9033,permanent,2003-01-25,2005-10-21
18611,101976290,Jane Nave,Samal,1813,7593,permanent,2007-03-12,2009-12-06
18612,95840406,James Omeara,Samal,4307,13451,permanent,2007-09-20,2010-06-16
18613,129480036,Mary Bechel,Seren,6151,9079,permanent,2000-06-10,2003-03-07
18614,82300548,James Chen,Rav samal rishon,6719,3229,permanent,2015-11-29,2018-08-25
18615,192812674,Sheila Sharpe,Seren,5447,3060,Regular,1994-06-22,1997-03-18
18616,196416115,Alfredo Blevins,Rav samal rishon,7781,3126,permanent,2005-05-16,2008-02-10
18617,104845256,Ronnie Spence,Aluf mishne,1719,15590,permanent,2000-04-19,2003-01-14
18618,50130926,Susan Hobbins,Rav samal,5099,254,permanent,2016-12-23,2019-09-19
18619,83459084,Stephanie Newman,Rav turai,7452,3500,Regular,2011-02-18,2013-11-14
18620,81187556,Michael Fernandez,Rav samal,2038,14533,Regular,2007-03-28,2009-12-22
18621,292307020,William Meyers,Rav seren,2118,2601,permanent,2003-11-06,2006-08-02
18622,291900066,Mary Boyer,Aluf mishne,5151,1437,Regular,2003-02-28,2005-11-24
18623,112265581,Joseph Pappas,Rav turai,2214,10671,permanent,2018-10-05,2021-07-01
18624,63595759,Dustin Solomon,Aluf mishne,4730,18603,Regular,2017-07-26,2020-04-21
18625,203838386,Roy Siciliano,Rav samal rishon,6359,2986,Regular,2004-04-13,2007-01-08
18626,67093067,David Bergeson,Samal,7323,14850,Regular,2006-02-12,2008-11-08
18627,36152257,Charles Day,Seren,1680,62,permanent,2012-03-27,2014-12-22
18628,286591505,Delbert Currie,Rav turai,5480,8117,permanent,1991-11-11,1994-08-07
18629,28038602,Andrew Lavin,Seren,9747,3475,Regular,2015-05-17,2018-02-10
18630,122819959,Marian Affolter,Turai,2625,7525,permanent,1991-03-19,1993-12-13
18631,31750888,Steven Scott,Samal,4552,17913,permanent,2014-08-02,2017-04-28
18632,178671635,Chad Wilson,Seren,3806,897,Regular,1990-01-28,1992-10-24
18633,76920053,Elizabeth Danley,Rav turai,9106,10681,permanent,1996-06-15,1999-03-12
18634,103994916,John Zaller,Seren,3957,1224,Regular,2006-07-07,2009-04-02
18635,100929898,Carl Williams,Turai,7683,1510,Regular,2014-04-01,2016-12-26
18636,61066780,Sheena Bodden,Turai,5506,13271,Regular,2013-10-05,2016-07-01
18637,228307334,Geraldine Chisholm,Rav turai,8335,8294,Regular,2003-05-20,2006-02-13
18638,226848758,Jamal Jackson,Rav samal rishon,7184,16719,Regular,1991-12-11,1994-09-06
18639,252030517,Todd Gonzalez,Samal,3583,16176,permanent,2006-08-15,2009-05-11
18640,70108541,Matthew Alegria,Rav samal rishon,5084,16712,permanent,2006-09-13,2009-06-09
18641,29812376,Kim Thornton,Aluf,9155,8568,Regular,1990-12-14,1993-09-09
18642,24712533,Adolfo Bravo,Rav samal rishon,2632,1056,permanent,2009-08-14,2012-05-10
18643,6601848,Gerald Moniz,Rav samal rishon,9931,18887,permanent,2001-04-26,2004-01-21
18644,46524948,Dale Marks,Aluf,9402,58,permanent,2011-07-04,2014-03-30
18645,7255747,Roland Spangler,Aluf,8392,11155,permanent,2018-06-03,2021-02-27
18646,76175845,James Rivera,Aluf mishne,9927,6034,permanent,2016-11-30,2019-08-27
18647,217255977,Krista Anderson,Turai,5685,3197,Regular,2003-06-25,2006-03-21
18648,105906501,Diane Rodriguez,Rav turai,8957,4329,permanent,2010-06-15,2013-03-11
18649,261987526,Ella Scott,Rav samal,7325,1338,permanent,1994-10-24,1997-07-20
18650,134192348,Stephanie Rivers,Rav samal,4777,2729,permanent,2015-06-07,2018-03-03
18651,271441109,Ryan Dubose,Aluf mishne,3584,18156,permanent,2003-08-07,2006-05-03
18652,231836171,Dominick Haines,Turai,9497,419,Regular,2000-10-01,2003-06-28
18653,73363879,Richard Allen,Aluf,3976,19852,Regular,2012-02-06,2014-11-02
18654,46885053,Jamar Burns,Rav samal,5178,19381,permanent,1990-09-28,1993-06-24
18655,283563609,Kevin Hopson,Turai,3606,12238,permanent,1994-11-24,1997-08-20
18656,15743747,Marisol Conigliaro,Rav samal,5817,6998,permanent,2000-06-15,2003-03-12
18657,128573201,Troy Guzma,Rav turai,7273,903,Regular,2008-11-27,2011-08-24
18658,102819374,Judith Bennett,Rav samal rishon,6590,13146,permanent,2012-07-01,2015-03-28
18659,123560096,Lori Peele,Rav turai,7359,14067,Regular,1991-08-08,1994-05-04
18660,82962185,Elizabeth Nash,Rav samal rishon,4494,18162,Regular,1992-02-07,1994-11-03
18661,96033560,Jerry Chow,Seren,7479,9677,permanent,2004-06-23,2007-03-20
18662,260524386,Linda Conder,Rav turai,9765,4698,Regular,1993-06-13,1996-03-09
18663,189659706,Florence Davis,Rav turai,2828,2354,Regular,1990-10-26,1993-07-22
18664,122952812,Daniel Mccoy,Rav turai,6969,10735,Regular,1992-05-28,1995-02-22
18665,146640161,Rosanna Collins,Rav turai,4683,11663,permanent,1999-09-06,2002-06-02
18666,60534072,Cesar Leardi,Rav samal rishon,3729,16258,permanent,2014-02-26,2016-11-22
18667,30047687,Donna Dicicco,Rav samal rishon,9980,321,Regular,2007-01-08,2009-10-04
18668,155674069,Cameron Little,Rav samal,1862,604,permanent,2001-01-22,2003-10-19
18669,42288218,Cynthia Mcmahan,Rav samal,6276,6025,permanent,1990-10-31,1993-07-27
18670,6797132,Jacqueline Howard,Samal,6610,1161,permanent,2001-08-07,2004-05-03
18671,58868274,Amanda Robinson,Seren,8060,12061,permanent,1992-10-16,1995-07-13
18672,203298924,Alexander Louis,Rav samal,9083,18407,permanent,2008-05-12,2011-02-06
18673,182350063,Phyllis Brooks,Aluf mishne,9515,2792,permanent,1994-10-21,1997-07-17
18674,24500691,Jc Fiscalini,Seren,4035,16077,Regular,1997-11-12,2000-08-08
18675,297096219,Lucas Raines,Rav turai,4579,2447,permanent,2011-04-26,2014-01-20
18676,255659420,Linda Khan,Turai,3601,6237,Regular,2007-08-23,2010-05-19
18677,11395144,Felipe Goldberg,Rav turai,1560,8849,permanent,1999-07-18,2002-04-13
18678,208086474,Amanda Rodriguez,Rav samal rishon,4150,10405,permanent,1996-11-27,1999-08-24
18679,180453932,Melinda Strickland,Rav turai,7466,2049,permanent,2018-11-05,2021-08-01
18680,88283110,Mary Poeppelman,Rav samal rishon,9236,2711,permanent,2016-10-19,2019-07-16
18681,171541955,Joann Hanson,Samal,8845,5205,permanent,2002-03-20,2004-12-14
18682,55341659,Oscar Riddle,Rav samal rishon,4124,16212,permanent,1999-03-29,2001-12-23
18683,274120706,Jose Abeyta,Samal,3467,4621,permanent,2008-10-28,2011-07-25
18684,182684310,William Curtis,Sgan aluf,5244,6103,Regular,2017-11-23,2020-08-19
18685,295236039,George Nichols,Rav samal rishon,5082,10858,permanent,2009-10-22,2012-07-18
18686,228548759,Stephen Lowrance,Tat aluf,5820,4459,Regular,1996-02-17,1998-11-13
18687,116625099,Barbara Banh,Samal,2826,6465,permanent,1991-08-24,1994-05-20
