Run key adviser,Id,Name,Certification,Salary,Force,Specialty 
18193,295848280,Savannah Bryant,Computer Engineer,24855,Navy,Enemy-psychology
18194,752410436,Catherine Richmond,geology ,24903,Air,Gaza
18195,901696333,David Palmer,Chemistry,13450,Air,Health-care
18196,57514011,Kimberly Pulido,Physics,28843,Navy,Gaza
18197,642953795,Susan Mccullar,Computer Engineer,6328,Air,Health-care
18198,914145367,Joey Root,Chemistry,20468,Infantry,Lebanon
18199,153130067,Carmen Shea,Astronomy,29337,Air,Explosives
18200,988881146,Timothy Gregory,Microbiology,21503,Infantry,Firearms
18201,643382266,Kevin Roberts,Computer Engineer,23446,Armored,Enemy-psychology
18202,22185145,Alicia Diaz,Zoology,21043,Armored,Finance
18203,224265283,Frank Willoughby,Biochemistry,26413,Navy,Gaza
18204,935678005,Mary Gabriel,Zoology,15408,Infantry,Explosives
18205,259069245,Glenda Mora,Biochemistry,12044,Intelligence,Lebanon
18206,236029660,Gene Griffin,Botany,17586,Armored,Lebanon
18207,24068460,Philip Duran,geology ,9775,Intelligence,Gaza
18208,789590146,John Price,Zoology,20302,Navy,Lebanon
18209,536210307,Robert Hamilton,Astronomy,24209,Armored,Enemy-psychology
18210,235522536,Troy Hebert,Computer Engineer,21617,Intelligence,Firearms
18211,61677132,Autumn Watson,Botany,16894,Air,Syria
18212,100620559,Jesse Pinkney,Chemistry,15407,Intelligence,Firearms
18213,423199091,Irene Cole,Astronomy,22630,Armored,Finance
18214,154797800,Anita Burns,Biochemistry,10958,Infantry,Firearms
18215,505416012,Shannon Foster,Automotive Enginee,21084,Navy,Lebanon
18216,764574936,Herman Robertson,geology ,27960,Air,Explosives
18217,897902211,Raymond Boyd,geology ,15479,Navy,Egypt
18218,279437724,Vanessa Salazar,Automotive Enginee,17761,Air,Firearms
18219,723060530,Dorothy Blount,Zoology,7820,Navy,Firearms
18220,489156703,Darlene Pontiff,geology ,10321,Air,Lebanon
18221,888990425,Joyce Roberts,Biochemistry,17083,Navy,Firearms
18222,333112431,Rodrigo Moore,Computer Engineer,18176,Air,Lebanon
18223,512139455,Maria Williams,geology ,24072,Navy,Egypt
18224,498445901,Linda Iannotti,Physics,9924,Infantry,Explosives
18225,483101116,Edith Spitzer,Botany,3957,Armored,Explosives
18226,9421438,Curtis Reff,Astronomy,13424,Armored,Health-care
18227,641655751,Roger Sanchez,Botany,18214,Navy,Firearms
18228,389439455,John Cilek,Astronomy,13662,Armored,Gaza
18229,18796220,Tessie Wallace,Chemical Engineer,13847,Armored,Health-care
18230,549706595,Nicole French,Botany,25435,Infantry,Egypt
18231,428115184,Enrique Haskins,Automotive Enginee,18784,Armored,Finance
18232,976655706,Alfonso Hajduk,Chemistry,18214,Navy,Egypt
18233,281377635,Elizabeth Lomeli,Computer Engineer,8949,Air,Explosives
18234,216885800,Margie Lorraine,Zoology,23961,Infantry,Syria
18235,674831168,Linda Parker,Chemistry,11913,Navy,Egypt
18236,951516608,Yvette Cupp,Microbiology,3921,Armored,Animal training
18237,997458599,Tiffany Ramos,Microbiology,15983,Navy,Gaza
18238,471455999,James Rufe,Chemical Engineer,29935,Intelligence,Explosives
18239,908452705,Helen Kaizer,geology ,15891,Intelligence,Finance
18240,648541594,Michael Callahan,Botany,23787,Navy,Health-care
18241,492566915,Dawn Bulter,Chemical Engineer,18414,Infantry,Lebanon
18242,764967763,Margaret Mcfarland,Computer Engineer,11516,Air,Firearms
18243,795185819,Felicia Dabrowski,Zoology,17526,Air,Health-care
18244,387782154,Patricia Boyd,Microbiology,28911,Infantry,Firearms
18245,41233028,Jorge Gray,Physics,11347,Air,Gaza
18246,792595760,Carol Davies,Astronomy,10870,Navy,Health-care
18247,831949619,Michael Santiago,Microbiology,24596,Navy,Firearms
18248,640066926,Thomas Myers,Chemical Engineer,17418,Armored,Animal training
18249,612786197,Patty Hanneman,Botany,9550,Infantry,Health-care
18250,397235554,Eric Smith,Chemistry,8433,Armored,Enemy-psychology
18251,126779078,Gerald Greenhoward,Chemical Engineer,24689,Infantry,Syria
18252,995158391,Yolanda Jordan,Zoology,28704,Intelligence,Health-care
18253,770083584,Patricia Culp,Astronomy,15963,Intelligence,Health-care
18254,903575826,Scott Smith,Zoology,23250,Air,Animal training
18255,958507012,Wendy Anderson,geology ,8990,Air,Firearms
18256,727623767,Debbie Oglesby,Biochemistry,10302,Intelligence,Gaza
18257,854681664,Robert Turner,Microbiology,27886,Infantry,Health-care
18258,765727081,Monica Fairrow,Physics,3198,Infantry,Syria
18259,669597182,Chester Busch,Physics,28467,Air,Syria
18260,896129433,Jerome Mobley,Physics,14913,Intelligence,Egypt
18261,253685134,Ronald Jansen,geology ,6859,Armored,Animal training
18262,456009851,Ramona Colliver,Zoology,17190,Navy,Lebanon
18263,606750459,Enrique Brito,geology ,6028,Intelligence,Syria
18264,411999553,Jean Freeman,Automotive Enginee,10401,Intelligence,Gaza
18265,625239571,Clifford Mason,Chemical Engineer,14810,Navy,Syria
18266,351289847,Jonelle Harris,Astronomy,13740,Infantry,Syria
18267,632491180,John Kawai,Physics,19607,Intelligence,Lebanon
18268,494446292,Myra Paxton,Chemical Engineer,6878,Air,Explosives
18269,575182431,Sabrina Reynolds,Physics,15778,Air,Firearms
18270,924588478,Josefa Cathey,Chemistry,24103,Infantry,Explosives
18271,105034022,Richard Mitchell,Botany,29974,Air,Firearms
18272,310739542,Evelyn Basista,Physics,20498,Air,Lebanon
18273,241088464,Hazel Dibbles,Automotive Enginee,11397,Air,Syria
18274,211313650,James Skinner,Physics,14929,Armored,Lebanon
18275,961211123,John Mccrea,Chemical Engineer,18471,Armored,Gaza
18276,424555791,Howard Wilkinson,Physics,17665,Air,Egypt
18277,774651051,Sheridan Moss,Computer Engineer,26250,Infantry,Enemy-psychology
18278,82418500,Josue Escalante,Automotive Enginee,27636,Intelligence,Syria
18279,190681972,Alfred Ellington,Zoology,20055,Armored,Lebanon
18280,870452212,Joanne Phillips,Chemistry,8575,Intelligence,Egypt
18281,329053516,Joseph Boucher,Chemical Engineer,25703,Air,Gaza
18282,265414607,Lourdes Harding,Chemical Engineer,25622,Air,Health-care
18283,34138352,Katherine Tashman,Astronomy,5519,Air,Egypt
18284,798740596,Chester Malone,Astronomy,6140,Intelligence,Syria
18285,499578620,Althea Benberry,Automotive Enginee,13818,Infantry,Lebanon
18286,399334242,Nancy Keeler,Chemistry,4506,Infantry,Gaza
18287,907610393,Ronald Mcrae,Chemical Engineer,17936,Air,Firearms
18288,342312368,Lorie Mcintyre,Botany,28241,Intelligence,Gaza
18289,64959314,Clara Brewer,Zoology,7353,Air,Explosives
18290,270761470,Barbara Richmond,Microbiology,8171,Infantry,Syria
18291,996052801,Thomas Matherne,Zoology,22987,Air,Lebanon
18292,560452738,Daniel Norman,geology ,10070,Navy,Firearms
18293,383245472,Terese Woods,Chemical Engineer,27555,Armored,Finance
18294,582061157,Laura Ellis,Zoology,18455,Air,Explosives
18295,623770877,Ethel Flachs,Zoology,24541,Infantry,Explosives
18296,936826606,John Mceachern,Physics,12163,Intelligence,Syria
18297,179932712,William Minchew,Botany,14152,Armored,Egypt
18298,8359482,David Charron,Automotive Enginee,4676,Navy,Explosives
18299,98280145,Michael Vicini,Physics,23206,Infantry,Egypt
18300,821910232,John Espinosa,Chemistry,17847,Navy,Gaza
18301,854705194,Herbert Luna,Microbiology,11807,Infantry,Lebanon
18302,139857348,David Florens,Astronomy,15760,Infantry,Finance
18303,296576741,Aaron Brubaker,Automotive Enginee,21736,Intelligence,Animal training
18304,742030971,Coy Spiller,Chemistry,25200,Intelligence,Egypt
18305,830530097,Ronald Robison,Zoology,4880,Infantry,Finance
18306,214383638,John Jones,Zoology,4418,Air,Egypt
18307,811693447,Michael Stargel,Microbiology,9762,Infantry,Finance
18308,395491622,Brigette Woodley,Chemistry,28732,Intelligence,Enemy-psychology
18309,706555718,Susan Irvine,Automotive Enginee,28515,Intelligence,Syria
18310,782827882,William Ayala,Chemistry,3428,Navy,Health-care
18311,165796437,Bob Lennon,geology ,10756,Armored,Enemy-psychology
18312,560388766,Phyllis Burkey,Chemistry,4690,Infantry,Egypt
18313,585994582,Hilda Ramirez,Chemical Engineer,13968,Infantry,Firearms
18314,549503256,John Garcia,Automotive Enginee,4503,Armored,Health-care
18315,986365059,Steve Veach,Zoology,5832,Air,Syria
18316,598488693,Justin Lowry,Automotive Enginee,10920,Armored,Finance
18317,782667024,Robert Clark,Botany,22590,Air,Health-care
18318,849891681,Harrison Brooks,Automotive Enginee,8459,Armored,Enemy-psychology
18319,469066995,Kathleen Greene,Physics,3746,Infantry,Gaza
18320,433400638,Cameron Lataille,Biochemistry,19890,Infantry,Enemy-psychology
18321,565348618,Ernest Butler,Computer Engineer,16230,Armored,Health-care
18322,670800800,Tammy Cramer,Chemical Engineer,18121,Air,Health-care
18323,457360570,Robert Beyer,geology ,29813,Infantry,Egypt
18324,59361068,Jonathan Roberson,geology ,14146,Infantry,Gaza
18325,337178053,Kimberly Lane,Chemical Engineer,16733,Air,Gaza
18326,152932440,Jane Mcdonald,Computer Engineer,4802,Armored,Explosives
18327,769504300,Robert Amrhein,Astronomy,23686,Infantry,Enemy-psychology
18328,381056202,James Cummings,Biochemistry,18263,Intelligence,Egypt
18329,915415320,Kelly Ogorman,Physics,14752,Air,Firearms
18330,458061911,Bernadette Mahr,Computer Engineer,18693,Intelligence,Enemy-psychology
18331,612364824,Vicki Forney,Automotive Enginee,10397,Infantry,Explosives
18332,774842706,Jessica Clark,Chemical Engineer,25178,Navy,Firearms
18333,749639759,Dorothy Vela,Astronomy,5513,Intelligence,Gaza
18334,11436752,Lesley Miller,Zoology,19563,Air,Gaza
18335,402425036,Justine Whitley,Computer Engineer,11667,Armored,Gaza
18336,225749381,Johnie Trinidad,Automotive Enginee,21091,Infantry,Explosives
18337,80497750,Mary Herrera,Computer Engineer,11286,Intelligence,Syria
18338,748362889,Charles Rameriz,Astronomy,23519,Air,Finance
18339,41284333,Mary Janney,Zoology,20280,Intelligence,Explosives
18340,862659264,Rachelle Pagel,geology ,19414,Armored,Gaza
18341,11105196,Sharon Marguez,Computer Engineer,4847,Air,Lebanon
18342,332011712,Raymond Gregory,Computer Engineer,11679,Navy,Finance
18343,154549162,Earnestine Rodriguez,Chemistry,22765,Air,Explosives
18344,430216360,Rebecca Blunt,Chemical Engineer,29149,Armored,Enemy-psychology
18345,810186085,Ralph Hickok,Biochemistry,6249,Navy,Gaza
18346,418364637,Jeanne Fant,Computer Engineer,5540,Infantry,Animal training
18347,445886605,Susan Mcconnell,geology ,16435,Air,Animal training
18348,988628979,Emanuel Vanwyck,Astronomy,28578,Intelligence,Finance
18349,260730589,Dora Lorensen,Biochemistry,9513,Intelligence,Animal training
18350,417642130,Evelyn Hutzler,Computer Engineer,22069,Infantry,Lebanon
18351,596610277,Teresa Ruiz,Automotive Enginee,21544,Intelligence,Animal training
18352,836914843,Kerstin Miller,geology ,8122,Armored,Finance
18353,700577116,Sarah Howard,Biochemistry,19347,Intelligence,Health-care
18354,342966125,Stanley Richmond,Chemistry,21851,Intelligence,Lebanon
18355,490308173,Phillip Garcia,Biochemistry,26376,Navy,Finance
18356,234587118,Pamela Crawford,Zoology,11458,Infantry,Gaza
18357,665996210,Charlotte Kazee,Microbiology,27310,Infantry,Syria
18358,54950498,Carol Jackson,Physics,20833,Infantry,Health-care
18359,829363288,Andrew Clark,Chemistry,16023,Intelligence,Explosives
18360,264842124,Jacqueline White,Microbiology,7602,Intelligence,Animal training
18361,725683039,Walter Cortes,Computer Engineer,18627,Intelligence,Gaza
18362,122535324,Jorge Cannon,Physics,15416,Intelligence,Lebanon
18363,118393949,Marleen Robledo,Chemical Engineer,15586,Intelligence,Egypt
18364,809750961,Virgil Gove,Biochemistry,27243,Infantry,Finance
18365,520786271,Grace Starkweather,Botany,25268,Infantry,Health-care
18366,405113697,Julie Wallace,Botany,26083,Intelligence,Firearms
18367,341418237,Gene Garden,Chemistry,27901,Armored,Syria
18368,376312002,Anthony Walker,Biochemistry,17684,Armored,Explosives
18369,848430459,Leeann Betzer,Computer Engineer,23153,Infantry,Egypt
18370,972754965,Anthony Hudek,Computer Engineer,13318,Air,Finance
18371,821405409,Katie James,Biochemistry,5388,Armored,Enemy-psychology
18372,561693357,Barbara Dollar,Chemistry,13919,Intelligence,Explosives
18373,385317952,Jean Shelton,geology ,17758,Navy,Egypt
18374,768749117,Alice Webster,Computer Engineer,18911,Intelligence,Enemy-psychology
18375,549347821,Jose Hodgins,geology ,23622,Navy,Egypt
18376,538359511,Alfred Condra,Chemical Engineer,15973,Navy,Syria
18377,937955720,Jay Blanton,Chemical Engineer,11418,Intelligence,Health-care
18378,359886202,Frank Killinger,Biochemistry,20417,Armored,Gaza
18379,617032170,Lawrence Anderson,Computer Engineer,13991,Air,Explosives
18380,76870943,Rosie Dunstan,Computer Engineer,28766,Navy,Syria
18381,316699850,Norma Rumore,Zoology,9231,Air,Syria
18382,361589264,Debby Moran,Chemical Engineer,16206,Air,Gaza
18383,943277876,Shirley Alvarez,Chemical Engineer,29404,Armored,Syria
18384,188264149,Margaret Schoeneck,Physics,3220,Navy,Explosives
18385,81727044,Sara Krauss,Botany,28785,Navy,Explosives
18386,362247080,Betty Miller,Astronomy,27496,Infantry,Enemy-psychology
18387,900773718,Ali Parente,Zoology,11732,Infantry,Animal training
18388,21582177,Kristy Lomonaco,Automotive Enginee,17251,Air,Gaza
18389,682991312,Devon Hawkins,geology ,20794,Air,Enemy-psychology
18390,86234110,Richard Coviello,Zoology,9869,Navy,Syria
18391,960475327,Donald Sims,Astronomy,5582,Air,Finance
18392,147563720,Stephen Northern,Zoology,9693,Air,Gaza
18393,409958057,Richard Rowe,Computer Engineer,28479,Navy,Syria
18394,357689446,Carlo Begley,Chemistry,4136,Infantry,Health-care
18395,215196249,Judy Murphy,geology ,21761,Navy,Animal training
18396,178080992,Lisa Donovan,geology ,17688,Infantry,Explosives
18397,889520504,Mitchell Earle,geology ,7750,Navy,Gaza
18398,86159047,Peter Jeter,geology ,7656,Air,Firearms
18399,416323904,Walter Lashua,Computer Engineer,24491,Infantry,Syria
18400,141102202,Michelle Keen,Physics,6553,Intelligence,Animal training
18401,815487370,Laura Buckner,Chemistry,3905,Intelligence,Firearms
18402,219805727,Sherri Ott,Zoology,13527,Infantry,Animal training
18403,407895469,Angelia Carlson,Botany,28609,Armored,Gaza
18404,988610096,Brenda Miles,Biochemistry,16561,Navy,Animal training
18405,205878200,Marsha Delapp,Computer Engineer,24639,Intelligence,Explosives
18406,17549618,Nichole Frye,Automotive Enginee,6266,Air,Egypt
18407,405166915,Thomas Napper,Chemical Engineer,4159,Air,Syria
18408,109697177,Tina Kinsey,geology ,29665,Air,Gaza
18409,813238151,Norman Coleman,geology ,27258,Navy,Gaza
18410,581922602,Jesus Carson,Biochemistry,22430,Air,Egypt
18411,54376724,James Nielsen,Biochemistry,26266,Air,Syria
18412,567993837,Eugene Smith,Biochemistry,16078,Navy,Firearms
18413,822519881,Thomas Johnston,Botany,19502,Air,Finance
18414,763007539,Douglas Nieves,Physics,15723,Navy,Explosives
18415,165664055,Matthew Whitley,Microbiology,26403,Navy,Syria
18416,872060704,Garfield Ponder,Zoology,4260,Intelligence,Syria
18417,876730722,Fannie Damato,Computer Engineer,24746,Navy,Explosives
18418,563985806,Darrell Lavalley,Astronomy,17015,Armored,Enemy-psychology
18419,967168446,Harry Brennan,geology ,12908,Infantry,Lebanon
18420,498277102,Nicholas Barnes,Chemical Engineer,11450,Armored,Lebanon
18421,647437666,Margaret Stubbs,Astronomy,5285,Armored,Finance
18422,716372249,Gloria Ristau,Botany,5543,Infantry,Finance
18423,357556720,Mabel Thomas,Microbiology,3263,Navy,Animal training
18424,392328677,James Gorney,Zoology,23705,Intelligence,Enemy-psychology
18425,288815361,Manuel Ratzlaff,Microbiology,24621,Infantry,Syria
18426,293980436,Betty Smith,Biochemistry,20030,Air,Lebanon
18427,991057524,Rickie Palmer,Physics,5619,Armored,Gaza
18428,125717305,Susan Johnson,Automotive Enginee,9647,Air,Explosives
18429,666417142,Annette Nelson,Microbiology,17075,Infantry,Lebanon
18430,55172080,Hazel Gatton,Automotive Enginee,23671,Infantry,Enemy-psychology
18431,993894140,Bobby Snider,Astronomy,11506,Air,Explosives
18432,293769267,Robert White,Zoology,25600,Infantry,Animal training
18433,705605897,Anita Eskridge,Physics,28785,Armored,Explosives
18434,310818764,Sandra Rinehart,Microbiology,18383,Intelligence,Firearms
18435,648917053,Leslie Cross,Automotive Enginee,23595,Navy,Enemy-psychology
18436,411002960,Larry Murray,Computer Engineer,21413,Armored,Explosives
18437,71917988,Nathaniel Rudge,Zoology,9132,Armored,Finance
18438,158688525,William Janke,Microbiology,19572,Infantry,Syria
18439,367948530,James Petterson,geology ,22623,Infantry,Gaza
18440,232678295,Claudia Frye,Botany,10803,Infantry,Syria
18441,330667141,Eldon Hernandez,Physics,28587,Air,Egypt
18442,188667803,Cecilia Mcdonald,Computer Engineer,10472,Armored,Lebanon
18443,102053268,Cynthia Mcneil,Astronomy,11583,Armored,Firearms
18444,845353865,William Cannata,Zoology,3357,Intelligence,Lebanon
18445,550252654,Cole Schneider,Chemistry,15574,Armored,Gaza
18446,70553121,Warren Patter,Zoology,29109,Air,Egypt
18447,412534506,Kenneth Norton,Botany,7291,Infantry,Health-care
18448,163756083,Charles Mitchell,Astronomy,16634,Navy,Animal training
18449,751014085,Joshua Jackson,Chemical Engineer,7893,Infantry,Gaza
18450,43309524,David Schmig,Automotive Enginee,10095,Infantry,Explosives
18451,561791821,Janet Solano,Computer Engineer,25632,Infantry,Firearms
18452,451959053,Cynthia Emerson,Zoology,29219,Armored,Health-care
18453,829517029,Cori Estrada,Astronomy,19109,Infantry,Animal training
18454,808528995,Kerrie Pence,Chemistry,10218,Navy,Egypt
18455,61656433,Paul Zuniga,Physics,4855,Intelligence,Finance
18456,535907282,John Morley,geology ,28219,Infantry,Animal training
